ObjectID,Frame,X,Y
2,1480,"[844.0, 708.5]","[528.0, 390.5]"
2,1481,"[844.0, 708.5]","[528.0, 390.5]"
2,1482,"[843.0, 708.5]","[528.0, 390.5]"
2,1483,"[843.0, 708.5]","[528.0, 390.5]"
2,1484,"[843.0, 708.5]","[528.0, 391.5]"
2,1485,"[843.0, 708.5]","[528.0, 390.5]"
2,1486,"[843.0, 708.5]","[528.0, 390.5]"
2,1487,"[843.0, 707.5]","[528.0, 391.5]"
2,1488,"[843.0, 708.5]","[528.0, 390.5]"
2,1489,"[842.0, 707.5]","[528.0, 391.5]"
2,1490,"[842.0, 708.5]","[528.0, 390.5]"
2,1491,"[842.0, 707.5]","[528.0, 390.5]"
2,1492,"[842.0, 707.5]","[528.0, 390.5]"
2,1493,"[842.0, 707.5]","[528.0, 391.5]"
2,1494,"[842.0, 707.5]","[528.0, 390.5]"
2,1495,"[842.0, 707.5]","[528.0, 390.5]"
2,1496,"[842.0, 707.5]","[528.0, 391.5]"
2,1497,"[841.0, 707.5]","[528.0, 391.5]"
2,1498,"[841.0, 706.5]","[527.0, 390.5]"
2,1499,"[841.0, 706.5]","[527.0, 390.5]"
2,1500,"[841.0, 706.5]","[527.0, 390.5]"
2,1501,"[841.0, 706.5]","[528.0, 391.5]"
2,1502,"[841.0, 706.5]","[528.0, 391.5]"
2,1503,"[841.0, 706.5]","[528.0, 391.5]"
2,1504,"[841.0, 706.5]","[528.0, 391.5]"
2,1505,"[841.0, 705.5]","[528.0, 391.5]"
2,1506,"[841.0, 705.5]","[528.0, 391.5]"
2,1507,"[841.0, 706.5]","[528.0, 391.5]"
2,1508,"[840.0, 705.5]","[527.0, 391.5]"
2,1509,"[840.0, 705.5]","[527.0, 391.5]"
2,1510,"[840.0, 705.5]","[528.0, 391.5]"
2,1511,"[840.0, 705.5]","[528.0, 391.5]"
2,1512,"[840.0, 705.5]","[528.0, 391.5]"
2,1513,"[840.0, 705.5]","[528.0, 391.5]"
2,1514,"[840.0, 704.5]","[528.0, 391.5]"
2,1515,"[840.0, 704.5]","[528.0, 391.5]"
2,1516,"[839.5, 704.5]","[527.5, 391.5]"
2,1517,"[839.0, 704.5]","[527.0, 391.5]"
2,1518,"[839.0, 704.5]","[528.0, 391.5]"
2,1519,"[839.0, 704.5]","[528.0, 392.5]"
2,1520,"[838.0, 703.5]","[528.0, 391.5]"
2,1521,"[838.0, 703.5]","[528.0, 392.5]"
2,1522,"[838.0, 704.5]","[528.0, 391.5]"
2,1523,"[838.0, 704.5]","[528.0, 391.5]"
2,1524,"[839.0, 703.5]","[528.0, 392.5]"
2,1525,"[838.0, 703.5]","[528.0, 391.5]"
2,1526,"[838.0, 703.5]","[528.0, 392.5]"
2,1527,"[838.0, 703.5]","[528.0, 392.5]"
2,1528,"[837.5, 703.5]","[527.5, 391.5]"
2,1529,"[838.0, 703.5]","[527.0, 391.5]"
2,1530,"[838.0, 703.5]","[528.0, 392.5]"
2,1531,"[838.0, 703.5]","[528.0, 392.5]"
2,1532,"[837.0, 702.5]","[528.0, 392.5]"
2,1533,"[837.0, 702.5]","[528.0, 392.5]"
2,1534,"[837.0, 702.5]","[528.0, 392.5]"
2,1535,"[837.0, 702.5]","[528.0, 392.5]"
2,1536,"[837.0, 702.5]","[528.0, 392.5]"
2,1537,"[837.0, 702.5]","[528.0, 392.5]"
2,1538,"[837.0, 702.5]","[528.0, 392.5]"
2,1539,"[837.0, 702.5]","[528.0, 392.5]"
2,1540,"[837.0, 701.5]","[528.0, 392.5]"
2,1541,"[836.0, 702.5]","[528.0, 392.5]"
2,1542,"[836.0, 701.5]","[528.0, 392.5]"
2,1543,"[836.0, 701.5]","[528.0, 392.5]"
2,1544,"[836.0, 701.5]","[529.0, 392.5]"
2,1545,"[836.0, 701.5]","[529.0, 392.5]"
2,1546,"[836.0, 701.5]","[529.0, 392.5]"
2,1547,"[836.0, 701.5]","[529.0, 392.5]"
2,1548,"[836.0, 701.5]","[529.0, 392.5]"
2,1549,"[835.0, 700.5]","[529.0, 393.5]"
2,1550,"[835.0, 701.5]","[529.0, 392.5]"
2,1551,"[835.0, 700.5]","[529.0, 393.5]"
2,1552,"[835.0, 700.5]","[529.0, 393.5]"
2,1553,"[835.0, 700.5]","[529.0, 392.5]"
2,1554,"[835.0, 700.5]","[529.0, 392.5]"
2,1555,"[835.0, 700.5]","[529.0, 393.5]"
2,1556,"[835.0, 700.5]","[529.0, 393.5]"
2,1557,"[835.0, 699.5]","[529.0, 393.5]"
2,1558,"[834.0, 699.5]","[529.0, 392.5]"
2,1559,"[834.0, 700.5]","[529.0, 392.5]"
2,1560,"[834.0, 699.5]","[530.0, 392.5]"
2,1561,"[834.0, 699.5]","[529.0, 392.5]"
2,1562,"[834.0, 699.5]","[529.0, 393.5]"
2,1563,"[834.0, 699.5]","[529.0, 393.5]"
2,1564,"[834.0, 699.5]","[529.0, 393.5]"
2,1565,"[833.0, 699.5]","[529.0, 393.5]"
2,1566,"[833.0, 699.5]","[530.0, 393.5]"
2,1567,"[833.0, 698.5]","[530.0, 393.5]"
2,1568,"[833.0, 698.5]","[530.0, 393.5]"
2,1569,"[833.0, 698.5]","[530.0, 393.5]"
2,1570,"[832.5, 699.5]","[529.5, 394.5]"
2,1571,"[832.5, 698.5]","[529.5, 393.5]"
2,1572,"[832.5, 698.5]","[528.5, 393.5]"
2,1573,"[832.5, 698.5]","[529.5, 394.5]"
2,1574,"[831.5, 698.5]","[529.5, 394.5]"
2,1575,"[831.5, 697.5]","[529.5, 394.5]"
2,1576,"[831.5, 697.5]","[529.5, 393.5]"
2,1577,"[831.5, 697.5]","[529.5, 393.5]"
2,1578,"[831.5, 697.5]","[529.5, 393.5]"
2,1579,"[831.5, 697.5]","[529.5, 394.5]"
2,1580,"[832.5, 697.5]","[529.5, 394.5]"
2,1581,"[831.5, 696.5]","[529.5, 393.5]"
2,1582,"[831.5, 697.5]","[529.5, 394.5]"
2,1583,"[831.5, 696.5]","[530.5, 393.5]"
2,1584,"[830.5, 696.5]","[529.5, 393.5]"
2,1585,"[830.5, 696.5]","[530.5, 394.5]"
2,1586,"[831.5, 696.5]","[529.5, 393.5]"
2,1587,"[830.5, 696.5]","[529.5, 393.5]"
2,1588,"[831.5, 696.5]","[530.5, 393.5]"
2,1589,"[830.5, 696.5]","[530.5, 393.5]"
2,1590,"[830.5, 696.5]","[530.5, 393.5]"
2,1591,"[830.5, 696.5]","[530.5, 393.5]"
2,1592,"[830.5, 696.5]","[530.5, 393.5]"
2,1593,"[830.5, 696.5]","[530.5, 393.5]"
2,1594,"[829.5, 696.5]","[530.5, 393.5]"
2,1595,"[830.5, 696.5]","[531.5, 393.5]"
2,1596,"[829.5, 696.5]","[530.5, 394.5]"
2,1597,"[830.5, 695.5]","[531.5, 393.5]"
2,1598,"[829.5, 695.5]","[530.5, 393.5]"
2,1599,"[829.5, 696.5]","[531.5, 393.5]"
2,1600,"[829.5, 695.5]","[531.5, 393.5]"
2,1601,"[829.5, 695.5]","[531.5, 393.5]"
2,1602,"[829.5, 695.5]","[531.5, 393.5]"
2,1603,"[828.5, 695.5]","[531.5, 393.5]"
2,1604,"[829.5, 695.5]","[531.5, 393.5]"
2,1605,"[829.5, 696.5]","[531.5, 393.5]"
2,1606,"[829.5, 695.5]","[531.5, 393.5]"
2,1607,"[828.5, 696.5]","[531.5, 393.5]"
2,1608,"[829.0, 695.5]","[532.0, 393.5]"
2,1609,"[829.0, 695.5]","[533.0, 393.5]"
2,1610,"[829.0, 695.5]","[533.0, 392.5]"
2,1611,"[829.0, 695.5]","[533.0, 393.5]"
2,1612,"[829.0, 695.5]","[533.0, 393.5]"
2,1613,"[829.0, 695.5]","[533.0, 393.5]"
2,1614,"[829.0, 695.5]","[533.0, 393.5]"
2,1615,"[829.0, 695.5]","[533.0, 392.5]"
2,1616,"[829.0, 695.5]","[533.0, 392.5]"
2,1617,"[829.0, 695.5]","[533.0, 392.5]"
2,1618,"[829.0, 695.5]","[534.0, 392.5]"
2,1619,"[829.0, 695.5]","[534.0, 392.5]"
2,1620,"[829.0, 695.5]","[534.0, 393.5]"
2,1621,"[829.0, 695.5]","[534.0, 393.5]"
2,1622,"[828.0, 695.5]","[534.0, 392.5]"
2,1623,"[828.0, 695.5]","[534.0, 393.5]"
2,1624,"[828.0, 694.5]","[534.0, 393.5]"
2,1625,"[828.0, 694.5]","[534.0, 392.5]"
2,1626,"[828.0, 695.5]","[534.0, 393.5]"
2,1627,"[828.0, 695.5]","[534.0, 392.5]"
2,1628,"[828.0, 694.5]","[534.0, 393.5]"
2,1629,"[828.0, 695.5]","[534.0, 392.5]"
2,1630,"[828.5, 694.5]","[534.5, 392.5]"
2,1631,"[826.5, 694.5]","[533.5, 392.5]"
2,1632,"[827.5, 694.5]","[533.5, 392.5]"
2,1633,"[826.5, 695.5]","[534.5, 392.5]"
2,1634,"[826.5, 694.5]","[534.5, 392.5]"
2,1635,"[826.5, 694.5]","[534.5, 392.5]"
2,1636,"[826.5, 694.5]","[534.5, 392.5]"
2,1637,"[826.5, 694.5]","[534.5, 392.5]"
2,1638,"[826.5, 694.5]","[534.5, 392.5]"
2,1639,"[826.5, 694.5]","[534.5, 392.5]"
2,1640,"[826.5, 694.5]","[535.5, 392.5]"
2,1641,"[826.5, 694.5]","[534.5, 392.5]"
2,1642,"[826.5, 694.5]","[535.5, 392.5]"
2,1643,"[826.5, 694.5]","[535.5, 392.5]"
2,1644,"[826.5, 693.5]","[535.5, 392.5]"
2,1645,"[826.5, 693.5]","[535.5, 391.5]"
2,1646,"[826.5, 694.0]","[535.5, 392.0]"
2,1647,"[826.0, 693.5]","[535.5, 392.5]"
2,1648,"[826.0, 694.5]","[535.5, 391.5]"
2,1649,"[826.5, 693.5]","[536.5, 392.5]"
2,1650,"[826.0, 694.0]","[536.5, 392.0]"
2,1651,"[826.0, 693.0]","[536.5, 391.0]"
2,1652,"[825.0, 693.0]","[536.5, 392.0]"
2,1653,"[826.0, 693.0]","[536.5, 392.0]"
2,1654,"[826.0, 693.0]","[536.5, 392.0]"
2,1655,"[825.0, 693.0]","[536.5, 392.0]"
2,1656,"[826.0, 693.0]","[536.5, 391.0]"
2,1657,"[826.0, 693.0]","[536.5, 391.0]"
2,1658,"[825.5, 693.0]","[536.5, 391.0]"
2,1659,"[825.5, 693.5]","[536.5, 390.5]"
2,1660,"[825.5, 693.5]","[537.5, 391.5]"
2,1661,"[825.5, 693.5]","[536.5, 391.5]"
2,1662,"[825.5, 693.5]","[537.5, 390.5]"
2,1663,"[825.5, 693.5]","[537.5, 390.5]"
2,1664,"[825.5, 693.5]","[537.5, 390.5]"
2,1665,"[825.5, 693.5]","[537.5, 390.5]"
2,1666,"[824.5, 693.5]","[538.5, 390.5]"
2,1667,"[825.5, 693.5]","[538.5, 391.5]"
2,1668,"[824.5, 693.5]","[538.5, 391.5]"
2,1669,"[825.5, 693.5]","[538.5, 390.5]"
2,1670,"[824.5, 693.5]","[538.5, 390.5]"
2,1671,"[825.5, 693.5]","[539.5, 390.5]"
2,1672,"[824.5, 692.5]","[538.5, 390.5]"
2,1673,"[824.5, 692.5]","[539.5, 390.5]"
2,1674,"[824.5, 692.5]","[538.5, 390.5]"
2,1675,"[825.0, 693.5]","[539.5, 390.5]"
2,1676,"[825.0, 693.5]","[540.5, 390.5]"
2,1677,"[824.0, 693.5]","[540.5, 390.5]"
2,1678,"[824.0, 693.5]","[540.5, 390.5]"
2,1679,"[825.0, 693.5]","[539.5, 390.5]"
2,1680,"[825.0, 692.5]","[540.5, 390.5]"
2,1681,"[825.0, 692.5]","[540.5, 390.5]"
2,1682,"[824.0, 693.5]","[540.5, 389.5]"
2,1683,"[824.0, 693.0]","[540.5, 390.0]"
2,1684,"[825.0, 693.0]","[540.5, 390.0]"
2,1685,"[825.0, 693.0]","[540.5, 390.0]"
2,1686,"[824.0, 693.0]","[540.5, 390.0]"
2,1687,"[824.0, 692.0]","[541.5, 390.0]"
2,1688,"[824.0, 692.0]","[541.5, 390.0]"
2,1689,"[824.0, 693.0]","[541.5, 389.0]"
2,1690,"[825.0, 693.0]","[541.5, 389.0]"
2,1691,"[825.0, 693.0]","[542.5, 389.0]"
2,1692,"[825.0, 692.5]","[542.5, 388.5]"
2,1693,"[825.0, 692.5]","[541.5, 389.5]"
2,1694,"[824.0, 693.5]","[541.5, 389.5]"
2,1695,"[824.0, 692.5]","[541.5, 389.5]"
2,1696,"[824.0, 692.5]","[542.5, 388.5]"
2,1697,"[825.0, 693.5]","[542.5, 388.5]"
2,1698,"[825.0, 692.5]","[542.5, 388.5]"
2,1699,"[825.0, 693.5]","[542.5, 388.5]"
2,1700,"[824.0, 692.5]","[542.5, 388.5]"
2,1701,"[824.0, 692.5]","[542.5, 388.5]"
2,1702,"[824.0, 693.5]","[542.5, 388.5]"
2,1703,"[825.0, 692.5]","[543.5, 388.5]"
2,1704,"[825.0, 693.5]","[543.0, 388.5]"
2,1705,"[825.0, 692.5]","[543.5, 388.5]"
2,1706,"[825.0, 693.5]","[543.5, 387.5]"
2,1707,"[824.0, 692.5]","[543.5, 387.5]"
2,1708,"[824.0, 693.5]","[543.5, 387.5]"
2,1709,"[824.0, 692.5]","[543.5, 388.5]"
2,1710,"[825.0, 692.5]","[544.5, 388.5]"
2,1711,"[825.0, 692.5]","[543.5, 387.5]"
2,1712,"[825.0, 692.5]","[544.5, 388.5]"
2,1713,"[825.0, 693.5]","[544.5, 387.5]"
2,1714,"[824.0, 692.5]","[544.5, 387.5]"
2,1715,"[825.0, 692.5]","[544.5, 387.5]"
2,1716,"[825.0, 692.5]","[545.5, 387.5]"
2,1717,"[825.5, 692.5]","[544.5, 387.5]"
2,1718,"[824.0, 692.5]","[545.5, 387.5]"
2,1719,"[825.0, 692.5]","[545.5, 387.5]"
2,1720,"[825.0, 692.5]","[545.5, 387.5]"
2,1721,"[825.0, 693.5]","[545.5, 387.5]"
2,1722,"[825.0, 692.5]","[545.5, 387.5]"
2,1723,"[824.0, 692.5]","[546.5, 386.5]"
2,1724,"[824.0, 692.5]","[546.5, 386.5]"
2,1725,"[825.0, 692.5]","[546.5, 387.5]"
2,1726,"[825.0, 692.5]","[546.5, 386.5]"
2,1727,"[824.0, 692.5]","[546.5, 386.5]"
2,1728,"[825.0, 693.5]","[547.5, 386.5]"
2,1729,"[825.0, 692.5]","[547.5, 386.5]"
2,1730,"[824.0, 692.5]","[546.5, 386.5]"
2,1731,"[825.0, 692.5]","[547.5, 386.5]"
2,1732,"[825.0, 693.5]","[547.0, 386.5]"
2,1733,"[825.0, 692.5]","[548.0, 386.5]"
2,1734,"[825.0, 692.5]","[548.0, 386.5]"
2,1735,"[825.0, 692.5]","[548.5, 385.5]"
2,1736,"[825.0, 692.5]","[547.5, 385.5]"
2,1737,"[825.0, 692.5]","[548.5, 386.5]"
2,1738,"[825.0, 692.5]","[548.5, 386.5]"
2,1739,"[824.0, 692.5]","[548.5, 385.5]"
2,1740,"[825.0, 691.5]","[549.5, 385.5]"
2,1741,"[824.0, 691.5]","[548.5, 386.5]"
2,1742,"[825.0, 690.5]","[549.5, 385.5]"
2,1743,"[824.5, 691.5]","[548.5, 385.5]"
2,1744,"[825.0, 690.5]","[548.5, 385.5]"
2,1745,"[825.0, 691.5]","[549.5, 385.5]"
2,1746,"[825.0, 690.5]","[549.5, 385.5]"
2,1747,"[825.0, 690.5]","[549.5, 385.5]"
2,1748,"[825.0, 690.5]","[549.5, 385.5]"
2,1749,"[825.0, 690.5]","[550.5, 385.5]"
2,1750,"[825.0, 690.5]","[550.5, 384.5]"
2,1751,"[825.0, 691.5]","[550.5, 384.5]"
2,1752,"[825.0, 690.5]","[550.5, 385.5]"
2,1753,"[825.0, 690.5]","[549.5, 384.5]"
2,1754,"[825.0, 690.5]","[550.5, 384.5]"
2,1755,"[825.0, 690.5]","[550.5, 384.5]"
2,1756,"[825.0, 690.5]","[550.5, 384.5]"
2,1757,"[826.0, 690.5]","[551.5, 384.5]"
2,1758,"[826.0, 690.5]","[551.5, 384.5]"
2,1759,"[825.0, 690.5]","[551.5, 384.5]"
2,1760,"[826.0, 690.5]","[551.5, 384.5]"
2,1761,"[826.0, 689.5]","[551.5, 384.5]"
2,1762,"[825.0, 689.5]","[552.5, 383.5]"
2,1763,"[826.0, 689.5]","[551.5, 383.5]"
2,1764,"[826.0, 689.5]","[552.5, 383.5]"
2,1765,"[826.0, 689.5]","[552.5, 384.5]"
2,1766,"[826.0, 689.5]","[552.5, 383.5]"
2,1767,"[826.0, 689.5]","[552.5, 384.5]"
2,1768,"[826.0, 689.5]","[553.5, 383.5]"
2,1769,"[826.0, 689.5]","[553.5, 384.5]"
2,1770,"[826.0, 689.5]","[553.5, 383.5]"
2,1771,"[826.0, 689.5]","[553.0, 383.5]"
2,1772,"[827.0, 689.5]","[553.5, 383.5]"
2,1773,"[826.0, 689.5]","[553.5, 383.5]"
2,1774,"[826.0, 688.5]","[553.5, 383.5]"
2,1775,"[826.0, 688.5]","[553.5, 383.5]"
2,1776,"[826.0, 688.5]","[553.5, 383.5]"
2,1777,"[826.0, 688.5]","[554.5, 383.5]"
2,1778,"[826.0, 688.5]","[554.5, 383.5]"
2,1779,"[827.0, 688.5]","[553.5, 382.5]"
2,1780,"[827.0, 688.5]","[554.5, 382.5]"
2,1781,"[827.0, 687.5]","[554.5, 382.5]"
2,1782,"[826.0, 687.5]","[554.5, 383.5]"
2,1783,"[827.0, 688.5]","[554.5, 383.5]"
2,1784,"[826.0, 687.5]","[554.5, 382.5]"
2,1785,"[827.0, 688.5]","[554.5, 383.5]"
2,1786,"[827.0, 687.5]","[555.5, 382.5]"
2,1787,"[827.0, 687.5]","[555.5, 382.5]"
2,1788,"[827.0, 687.5]","[554.5, 382.5]"
2,1789,"[827.0, 687.5]","[555.5, 382.5]"
2,1790,"[827.0, 687.5]","[555.5, 382.5]"
2,1791,"[827.0, 686.5]","[555.5, 382.5]"
2,1792,"[827.0, 686.5]","[555.5, 382.5]"
2,1793,"[828.0, 686.5]","[555.5, 382.5]"
2,1794,"[828.0, 686.5]","[556.5, 382.5]"
2,1795,"[827.0, 686.5]","[556.5, 381.5]"
2,1796,"[828.0, 686.5]","[555.5, 381.5]"
2,1797,"[827.0, 686.5]","[556.5, 382.5]"
2,1798,"[828.0, 685.5]","[555.5, 382.5]"
2,1799,"[828.0, 685.5]","[556.5, 382.5]"
2,1800,"[828.0, 685.5]","[555.5, 381.5]"
2,1801,"[828.0, 686.5]","[556.5, 382.5]"
2,1802,"[828.0, 685.5]","[556.5, 381.5]"
2,1803,"[828.0, 685.5]","[556.5, 381.5]"
2,1804,"[828.0, 685.5]","[556.5, 381.5]"
2,1805,"[828.0, 685.5]","[556.5, 381.5]"
2,1806,"[828.0, 685.5]","[557.5, 381.5]"
2,1807,"[829.0, 685.5]","[557.5, 381.5]"
2,1808,"[829.0, 684.5]","[557.5, 381.5]"
2,1809,"[828.0, 684.5]","[557.5, 381.5]"
2,1810,"[829.0, 684.5]","[557.5, 381.5]"
2,1811,"[829.0, 684.5]","[557.5, 381.5]"
2,1812,"[829.0, 684.5]","[557.5, 381.5]"
2,1813,"[830.0, 684.5]","[558.5, 380.5]"
2,1814,"[830.0, 684.5]","[558.5, 380.5]"
2,1815,"[830.0, 684.5]","[557.5, 380.5]"
2,1816,"[830.0, 684.5]","[558.5, 381.5]"
2,1817,"[830.0, 684.5]","[558.5, 381.5]"
2,1818,"[830.0, 684.5]","[558.5, 380.5]"
2,1819,"[830.0, 683.5]","[558.5, 381.5]"
2,1820,"[830.0, 683.5]","[558.5, 380.5]"
2,1821,"[829.0, 683.5]","[558.5, 381.5]"
2,1822,"[830.0, 684.5]","[558.5, 380.5]"
2,1823,"[829.0, 683.5]","[557.5, 380.5]"
2,1824,"[829.0, 683.5]","[557.5, 380.5]"
2,1825,"[829.0, 683.5]","[557.5, 380.5]"
2,1826,"[829.0, 683.5]","[557.5, 380.5]"
2,1827,"[829.0, 683.5]","[558.5, 380.5]"
2,1828,"[829.0, 683.5]","[557.5, 380.5]"
2,1829,"[829.0, 683.5]","[558.5, 380.5]"
2,1830,"[829.0, 682.5]","[558.5, 380.5]"
2,1831,"[829.0, 682.5]","[558.5, 380.5]"
2,1832,"[829.0, 682.5]","[558.5, 380.5]"
2,1833,"[829.0, 682.5]","[558.5, 379.5]"
2,1834,"[829.0, 682.5]","[558.5, 379.5]"
2,1835,"[829.0, 682.5]","[558.5, 380.5]"
2,1836,"[829.0, 681.5]","[558.5, 379.5]"
2,1837,"[829.0, 681.5]","[558.5, 379.5]"
2,1838,"[829.0, 682.5]","[559.5, 379.5]"
2,1839,"[829.0, 681.5]","[558.5, 379.5]"
2,1840,"[829.0, 681.5]","[559.5, 379.5]"
2,1841,"[829.0, 681.5]","[559.5, 379.5]"
2,1842,"[829.0, 681.5]","[559.5, 379.5]"
2,1843,"[829.0, 681.5]","[559.5, 379.5]"
2,1844,"[829.0, 680.5]","[559.5, 379.5]"
2,1845,"[829.0, 680.5]","[559.5, 379.5]"
2,1846,"[829.0, 681.5]","[559.5, 379.5]"
2,1847,"[829.0, 680.5]","[560.5, 379.5]"
2,1848,"[829.0, 680.5]","[559.5, 379.5]"
2,1849,"[830.0, 680.5]","[560.5, 379.5]"
2,1850,"[830.0, 679.5]","[560.5, 379.5]"
2,1851,"[829.0, 679.5]","[560.5, 378.5]"
2,1852,"[829.0, 680.5]","[560.5, 378.5]"
2,1853,"[829.0, 680.5]","[560.5, 379.5]"
2,1854,"[829.0, 679.5]","[560.5, 379.5]"
2,1855,"[829.0, 679.5]","[561.5, 378.5]"
2,1856,"[829.0, 679.5]","[561.5, 379.5]"
2,1857,"[829.0, 679.5]","[561.5, 378.5]"
2,1858,"[829.0, 679.5]","[561.5, 379.5]"
2,1859,"[830.0, 679.5]","[561.5, 378.5]"
2,1860,"[830.0, 679.5]","[561.5, 378.5]"
2,1861,"[829.0, 679.5]","[561.5, 378.5]"
2,1862,"[830.0, 678.5]","[562.5, 378.5]"
2,1863,"[830.0, 679.5]","[562.5, 378.5]"
2,1864,"[830.0, 678.5]","[561.5, 378.5]"
2,1865,"[830.0, 678.5]","[561.5, 378.5]"
2,1866,"[830.0, 678.5]","[562.5, 378.5]"
2,1867,"[830.0, 678.5]","[562.5, 378.5]"
2,1868,"[830.0, 678.5]","[562.5, 377.5]"
2,1869,"[830.0, 678.5]","[562.5, 377.5]"
2,1870,"[829.0, 678.5]","[562.5, 377.5]"
2,1871,"[830.0, 677.5]","[562.5, 378.5]"
2,1872,"[830.0, 677.5]","[562.5, 377.5]"
2,1873,"[830.0, 677.5]","[562.5, 377.5]"
2,1874,"[830.0, 677.5]","[562.5, 378.5]"
2,1875,"[830.0, 677.5]","[563.5, 377.5]"
2,1876,"[830.0, 677.5]","[563.5, 377.5]"
2,1877,"[830.0, 677.5]","[562.5, 377.5]"
2,1878,"[830.0, 677.5]","[562.5, 377.5]"
2,1879,"[830.0, 676.5]","[563.5, 377.5]"
2,1880,"[830.0, 677.5]","[562.5, 377.5]"
2,1881,"[830.0, 676.5]","[563.5, 377.5]"
2,1882,"[830.0, 677.5]","[563.5, 377.5]"
2,1883,"[830.0, 676.5]","[563.5, 377.5]"
2,1884,"[830.0, 676.5]","[563.5, 377.5]"
2,1885,"[830.0, 676.5]","[563.5, 377.5]"
2,1886,"[830.0, 676.5]","[563.5, 377.5]"
2,1887,"[830.0, 676.5]","[563.5, 377.5]"
2,1888,"[830.0, 675.5]","[563.5, 376.5]"
2,1889,"[830.0, 675.5]","[564.5, 376.5]"
2,1890,"[830.0, 675.5]","[564.5, 377.5]"
2,1891,"[831.0, 675.5]","[563.5, 376.5]"
2,1892,"[831.0, 675.5]","[564.5, 376.5]"
2,1893,"[830.0, 675.5]","[563.5, 376.5]"
2,1894,"[830.0, 675.5]","[564.5, 376.5]"
2,1895,"[831.0, 674.5]","[564.5, 376.5]"
2,1896,"[831.0, 674.5]","[564.5, 376.5]"
2,1897,"[831.0, 675.5]","[564.5, 376.5]"
2,1898,"[830.0, 674.5]","[564.5, 377.5]"
2,1899,"[830.0, 675.5]","[564.5, 376.5]"
2,1900,"[831.0, 674.5]","[564.5, 376.5]"
2,1901,"[831.0, 674.5]","[565.5, 376.5]"
2,1902,"[831.0, 674.5]","[565.5, 376.5]"
2,1903,"[831.0, 674.5]","[565.5, 376.5]"
2,1904,"[831.0, 674.5]","[564.5, 376.5]"
2,1905,"[831.0, 673.5]","[565.5, 376.5]"
2,1906,"[831.0, 674.5]","[565.5, 376.5]"
2,1907,"[831.0, 673.5]","[565.5, 376.5]"
2,1908,"[831.0, 673.5]","[565.5, 375.5]"
2,1909,"[831.0, 673.5]","[565.5, 375.5]"
2,1910,"[831.0, 673.5]","[565.5, 376.5]"
2,1911,"[831.0, 673.5]","[565.5, 375.5]"
2,1912,"[831.0, 673.5]","[565.5, 376.5]"
2,1913,"[831.0, 673.5]","[566.5, 375.5]"
2,1914,"[831.0, 672.5]","[565.5, 376.5]"
2,1915,"[831.0, 673.5]","[566.5, 375.5]"
2,1916,"[831.0, 672.5]","[566.5, 375.5]"
2,1917,"[831.0, 672.5]","[566.5, 375.5]"
2,1918,"[832.0, 672.5]","[566.5, 375.5]"
2,1919,"[832.0, 672.5]","[566.5, 375.5]"
2,1920,"[832.0, 672.5]","[566.5, 375.5]"
2,1921,"[831.0, 672.5]","[567.5, 375.5]"
2,1922,"[831.0, 672.5]","[567.5, 375.5]"
2,1923,"[832.0, 671.5]","[566.5, 375.5]"
2,1924,"[832.0, 671.5]","[567.5, 375.5]"
2,1925,"[831.0, 671.5]","[567.5, 375.5]"
2,1926,"[832.0, 671.5]","[567.5, 375.5]"
2,1927,"[832.0, 671.5]","[567.5, 375.5]"
2,1928,"[831.0, 671.5]","[567.5, 375.5]"
2,1929,"[832.0, 671.5]","[567.5, 374.5]"
2,1930,"[832.0, 670.5]","[567.5, 374.5]"
2,1931,"[832.0, 670.5]","[568.5, 375.5]"
2,1932,"[832.0, 671.5]","[568.5, 374.5]"
2,1933,"[832.0, 670.5]","[567.5, 375.5]"
2,1934,"[831.0, 671.5]","[568.5, 374.5]"
2,1935,"[832.0, 670.5]","[568.5, 374.5]"
2,1936,"[831.0, 670.5]","[567.5, 374.5]"
2,1937,"[832.0, 670.5]","[568.5, 375.5]"
2,1938,"[832.0, 670.5]","[568.5, 374.5]"
2,1939,"[832.0, 670.5]","[568.5, 374.5]"
2,1940,"[832.0, 669.5]","[568.5, 374.5]"
2,1941,"[832.0, 670.5]","[568.5, 374.5]"
2,1942,"[832.0, 669.5]","[568.5, 374.5]"
2,1943,"[832.0, 669.5]","[568.5, 374.5]"
2,1944,"[832.0, 669.5]","[568.5, 374.5]"
2,1945,"[833.0, 668.5]","[569.5, 374.5]"
2,1946,"[832.0, 668.5]","[569.5, 374.5]"
2,1947,"[832.0, 669.5]","[568.5, 374.5]"
2,1948,"[832.0, 668.5]","[569.5, 374.5]"
2,1949,"[832.0, 668.5]","[568.5, 373.5]"
2,1950,"[832.0, 668.5]","[569.5, 373.5]"
2,1951,"[832.0, 668.5]","[569.5, 374.5]"
2,1952,"[833.0, 668.5]","[568.5, 373.5]"
2,1953,"[834.0, 668.5]","[568.5, 373.5]"
2,1954,"[834.0, 668.5]","[568.5, 374.5]"
2,1955,"[834.0, 668.5]","[567.5, 373.5]"
2,1956,"[833.0, 668.5]","[568.5, 374.5]"
2,1957,"[834.0, 667.5]","[567.5, 373.5]"
2,1958,"[833.0, 667.5]","[568.5, 373.5]"
2,1959,"[833.0, 667.5]","[568.5, 373.5]"
2,1960,"[833.0, 666.5]","[568.5, 372.5]"
2,1961,"[833.0, 666.5]","[568.5, 372.5]"
