TimeStep,KilobotID,X,Y,Theta
714,28,225,783,0.53
714,29,830,643,6.02
714,30,652,607,4.0
714,31,851,157,2.21
714,32,774,292,3.8
714,33,489,242,2.17
714,34,103,465,1.49
714,35,57,481,0.0
714,36,480,762,5.78
714,37,763,756,5.35
714,38,18,693,0.81
714,39,210,728,0.25
714,40,976,357,3.81
714,41,722,214,4.84
714,42,229,498,1.4
714,43,271,336,4.87
714,44,453,368,6.0
714,45,536,52,2.37
714,46,895,742,2.64
714,47,663,597,5.82
714,48,866,715,3.65
714,49,908,93,2.73
720,0,606,350,4.49
720,1,600,112,2.45
720,2,874,414,0.91
720,3,910,498,4.08
720,4,380,77,5.16
720,5,698,23,4.5
720,6,736,605,0.94
720,7,618,574,3.85
720,8,243,706,5.85
720,9,536,651,0.18
720,10,703,242,4.98
720,11,430,104,1.31
720,12,939,464,1.65
720,13,955,526,4.74
720,14,243,379,6.19
720,15,37,596,2.73
720,16,902,84,5.78
720,17,498,258,3.67
720,18,501,679,0.63
720,19,194,448,3.12
720,20,686,30,5.04
720,21,781,592,1.41
720,22,729,736,5.7
720,23,668,304,4.89
720,24,825,774,0.28
720,25,462,60,2.27
720,26,433,555,5.71
720,27,668,793,0.57
720,28,243,793,0.53
720,29,849,638,6.02
720,30,639,592,4.0
720,31,839,173,2.21
720,32,758,280,3.8
720,33,478,259,2.17
720,34,103,465,1.49
720,35,77,481,0.0
720,36,497,753,5.78
720,37,763,756,5.35
720,38,18,693,0.81
720,39,230,733,0.25
720,40,976,357,3.81
720,41,724,194,4.84
720,42,229,498,1.4
720,43,271,336,4.87
720,44,473,363,6.0
720,45,522,66,2.37
720,46,878,752,4.92
720,47,663,597,5.82
720,48,866,715,3.65
720,49,890,101,2.73
726,0,602,330,4.49
726,1,590,121,4.42
726,2,886,429,0.91
726,3,898,482,4.08
726,4,380,77,5.16
726,5,698,23,4.5
726,6,747,621,0.94
726,7,618,574,3.85
726,8,258,699,5.85
726,9,556,655,0.18
726,10,708,223,4.98
726,11,436,123,1.31
726,12,939,464,1.65
726,13,955,526,4.74
726,14,263,377,6.19
726,15,19,604,2.73
726,16,920,74,5.78
726,17,480,248,3.67
726,18,517,691,0.63
726,19,174,449,3.12
726,20,693,11,5.04
726,21,784,611,1.41
726,22,740,729,5.7
726,23,669,297,3.68
726,24,831,776,4.33
726,25,449,76,2.27
726,26,450,544,2.1
726,27,685,4,0.57
726,28,260,3,0.53
726,29,869,632,6.02
726,30,626,577,4.0
726,31,827,189,2.21
726,32,743,267,3.8
726,33,466,275,2.17
726,34,103,465,1.49
726,35,97,481,0.0
726,36,515,743,5.78
726,37,763,756,5.35
726,38,18,693,0.81
726,39,249,738,0.25
726,40,960,344,3.81
726,41,727,174,4.84
726,42,229,498,1.4
726,43,271,336,4.87
726,44,492,357,6.0
726,45,508,80,2.37
726,46,878,752,4.92
726,47,678,590,5.82
726,48,866,715,3.65
726,49,871,109,2.73
732,0,597,311,4.49
732,1,590,121,4.42
732,2,899,445,0.91
732,3,886,466,4.08
732,4,380,77,5.16
732,5,698,23,4.5
732,6,759,638,0.94
732,7,618,574,3.85
732,8,276,690,5.85
732,9,576,659,0.18
732,10,713,203,4.02
732,11,441,142,1.31
732,12,939,464,1.65
732,13,955,516,4.74
732,14,283,376,6.19
732,15,10,608,4.68
732,16,937,65,5.78
732,17,463,238,3.67
732,18,533,703,0.63
732,19,154,449,3.12
732,20,699,792,5.04
732,21,787,631,1.41
732,22,757,718,5.7
732,23,669,297,3.68
732,24,831,776,4.33
732,25,436,91,2.27
732,26,450,544,2.1
732,27,702,15,0.57
732,28,277,13,0.53
732,29,888,627,6.02
732,30,613,562,4.0
732,31,816,205,2.21
732,32,727,255,3.8
732,33,459,286,5.63
732,34,104,471,1.49
732,35,117,481,0.0
732,36,532,734,5.78
732,37,763,756,5.35
732,38,18,693,0.81
732,39,268,743,0.25
732,40,944,332,3.81
732,41,729,154,4.84
732,42,230,504,1.4
732,43,271,336,4.87
732,44,511,352,6.0
732,45,493,94,2.37
732,46,878,752,4.92
732,47,696,581,5.82
732,48,854,709,3.65
732,49,856,116,0.55
738,0,597,307,4.49
738,1,590,121,4.42
738,2,901,448,0.91
738,3,884,463,4.08
738,4,380,77,5.16
738,5,698,23,4.5
738,6,761,640,1.22
738,7,618,574,3.85
738,8,279,689,5.85
738,9,579,659,0.18
738,10,713,203,4.02
738,11,442,146,1.31
738,12,939,464,1.65
738,13,955,513,4.74
738,14,286,375,6.19
738,15,10,608,4.68
738,16,940,63,5.78
738,17,460,236,3.67
738,18,536,705,0.63
738,19,150,449,3.12
738,20,700,789,5.04
738,21,788,634,1.41
738,22,759,716,5.7
738,23,669,297,3.68
738,24,831,776,4.33
738,25,434,93,6.03
738,26,450,544,2.1
738,27,704,16,0.13
738,28,280,15,0.3
738,29,891,626,6.02
738,30,611,559,4.0
738,31,814,208,2.21
738,32,724,253,3.8
738,33,459,286,5.63
738,34,104,475,1.49
738,35,120,481,0.0
738,36,535,732,5.78
738,37,763,756,5.35
738,38,18,693,0.81
738,39,272,744,0.25
738,40,941,330,3.81
738,41,730,151,4.84
738,42,230,507,1.4
738,43,271,332,4.87
738,44,514,351,6.0
738,45,491,97,0.09
738,46,878,752,4.92
738,47,699,579,5.82
738,48,851,707,3.65
738,49,856,116,0.55
744,0,597,307,3.01
744,1,590,121,4.42
744,2,901,448,0.91
744,3,884,463,0.03
744,4,380,77,5.16
744,5,698,23,4.5
744,6,761,640,1.22
744,7,618,574,3.85
744,8,279,689,5.85
744,9,579,659,0.18
744,10,713,203,4.02
744,11,442,146,1.31
744,12,939,464,1.65
744,13,955,513,4.74
744,14,286,375,6.19
744,15,10,608,4.68
744,16,940,63,5.78
744,17,460,236,3.67
744,18,536,705,0.63
744,19,150,449,3.12
744,20,700,789,5.04
744,21,788,634,1.41
744,22,759,716,5.7
744,23,669,297,3.68
744,24,831,776,4.33
744,25,434,93,6.03
744,26,450,544,2.1
744,27,704,16,0.13
744,28,280,15,0.3
744,29,891,626,6.02
744,30,611,559,4.0
744,31,814,208,2.21
744,32,724,253,3.8
744,33,459,286,5.63
744,34,104,475,1.49
744,35,120,481,0.0
744,36,535,732,5.78
744,37,763,756,5.35
744,38,18,693,0.81
744,39,272,744,1.12
744,40,941,330,3.81
744,41,730,151,4.84
744,42,230,507,1.4
744,43,271,332,4.87
744,44,514,351,6.0
744,45,491,97,0.09
744,46,878,752,4.92
744,47,699,579,5.82
744,48,851,707,3.65
744,49,856,116,0.55
750,0,597,307,3.01
750,1,590,121,4.42
750,2,901,448,0.91
750,3,884,463,0.03
750,4,380,77,5.16
750,5,698,23,4.5
750,6,761,640,1.22
750,7,618,574,3.85
750,8,279,689,5.85
750,9,579,659,0.18
750,10,713,203,4.02
750,11,442,146,1.31
750,12,939,464,1.65
750,13,955,513,4.74
750,14,286,375,6.19
750,15,10,608,4.68
750,16,940,63,5.78
750,17,460,236,3.67
750,18,536,705,0.63
750,19,150,449,3.12
750,20,700,789,5.04
750,21,788,634,1.41
750,22,759,716,5.7
750,23,669,297,3.68
750,24,831,776,4.33
750,25,434,93,6.03
750,26,450,544,2.1
750,27,704,16,0.13
750,28,280,15,0.3
750,29,891,626,6.02
750,30,611,559,4.0
750,31,814,208,2.21
750,32,724,253,3.8
750,33,459,286,5.63
750,34,104,475,1.49
750,35,120,481,0.0
750,36,535,732,5.78
750,37,763,756,5.35
750,38,18,693,0.81
750,39,272,744,1.12
750,40,941,330,3.81
750,41,730,151,4.84
750,42,230,507,1.4
750,43,271,332,4.87
750,44,514,351,6.0
750,45,491,97,0.09
750,46,878,752,4.92
750,47,699,579,5.82
750,48,851,707,3.65
750,49,856,116,0.55
756,0,597,307,3.01
756,1,590,121,4.42
756,2,901,448,0.91
756,3,884,463,0.03
756,4,380,77,5.16
756,5,698,23,4.5
756,6,761,640,1.22
756,7,618,574,3.85
756,8,279,689,5.85
756,9,579,659,0.18
756,10,713,203,4.02
756,11,442,146,3.76
756,12,939,464,1.65
756,13,955,513,4.74
756,14,286,375,6.19
756,15,10,608,4.68
756,16,940,63,5.78
756,17,460,236,3.67
756,18,536,705,0.63
756,19,150,449,3.12
756,20,700,789,5.04
756,21,788,634,1.41
756,22,759,716,5.7
756,23,669,297,3.68
756,24,831,776,4.33
756,25,434,93,6.03
756,26,450,544,2.1
756,27,704,16,0.13
756,28,280,15,0.3
756,29,891,626,6.02
756,30,611,559,4.63
756,31,814,208,1.02
756,32,724,253,3.8
756,33,459,286,5.63
756,34,104,475,1.49
756,35,120,481,0.0
756,36,535,732,5.78
756,37,763,756,5.35
756,38,18,693,0.81
756,39,272,744,1.12
756,40,941,330,3.81
756,41,730,151,4.84
756,42,230,507,1.4
756,43,271,332,4.87
756,44,514,351,6.0
756,45,491,97,0.09
756,46,878,752,4.92
756,47,699,579,5.82
756,48,851,707,3.65
756,49,856,116,0.55
762,0,597,307,3.01
762,1,590,121,4.42
762,2,901,448,2.59
762,3,884,463,0.03
762,4,380,77,5.16
762,5,698,23,4.5
762,6,761,640,1.22
762,7,618,574,3.85
762,8,279,689,5.85
762,9,579,659,0.18
762,10,713,203,4.02
762,11,442,146,3.76
762,12,939,464,1.65
762,13,955,513,4.74
762,14,286,375,6.19
762,15,10,608,4.68
762,16,940,63,5.78
762,17,460,236,3.67
762,18,536,705,0.63
762,19,150,449,3.12
762,20,700,789,5.04
762,21,788,634,1.41
762,22,759,716,5.7
762,23,669,297,3.68
762,24,831,776,4.33
762,25,434,93,6.03
762,26,450,544,2.1
762,27,704,16,0.13
762,28,280,15,0.3
762,29,891,626,6.02
762,30,611,559,4.63
762,31,814,208,1.02
762,32,724,253,3.8
762,33,459,286,5.63
762,34,104,475,1.49
762,35,120,481,0.0
762,36,535,732,5.78
762,37,763,756,5.35
762,38,18,693,0.81
762,39,272,744,1.12
762,40,941,330,3.81
762,41,730,151,4.84
762,42,230,507,1.4
762,43,271,332,4.87
762,44,514,351,6.0
762,45,491,97,0.09
762,46,878,752,4.92
762,47,699,579,5.82
762,48,851,707,3.65
762,49,856,116,0.55
768,0,597,307,3.01
768,1,590,121,4.42
768,2,901,448,2.59
768,3,884,463,0.03
768,4,380,77,5.16
768,5,698,23,4.5
768,6,761,640,1.22
768,7,618,574,3.85
768,8,279,689,5.85
768,9,579,659,0.18
768,10,713,203,4.02
768,11,442,146,3.76
768,12,939,464,1.65
768,13,955,513,4.74
768,14,286,375,6.19
768,15,10,608,4.68
768,16,940,63,5.78
768,17,460,236,3.67
768,18,536,705,0.63
768,19,150,449,3.12
768,20,700,789,5.04
768,21,788,634,1.41
768,22,759,716,5.7
768,23,669,297,3.68
768,24,831,776,4.33
768,25,434,93,6.03
768,26,450,544,2.1
768,27,704,16,0.13
768,28,280,15,0.3
768,29,891,626,6.02
768,30,611,559,4.63
768,31,814,208,1.02
768,32,724,253,3.8
768,33,459,286,5.63
768,34,104,475,1.49
768,35,120,481,0.0
768,36,535,732,5.78
768,37,763,756,5.35
768,38,18,693,0.81
768,39,272,744,1.12
768,40,941,330,3.81
768,41,730,151,4.84
768,42,230,507,1.4
768,43,271,332,4.87
768,44,514,351,6.0
768,45,491,97,0.09
768,46,878,752,4.92
768,47,699,579,5.82
768,48,851,707,3.65
768,49,856,116,0.55
774,0,597,307,3.01
774,1,590,121,4.42
774,2,901,448,2.59
774,3,884,463,0.03
774,4,380,77,5.16
774,5,698,23,4.5
774,6,761,640,1.22
774,7,618,574,3.85
774,8,279,689,5.85
774,9,579,659,0.18
774,10,713,203,4.02
774,11,442,146,3.76
774,12,939,464,1.65
774,13,955,513,4.74
774,14,286,375,6.19
774,15,10,608,4.68
774,16,940,63,5.78
774,17,460,236,3.67
774,18,536,705,0.63
774,19,150,449,3.12
774,20,700,789,2.06
774,21,788,634,1.41
774,22,759,716,5.7
774,23,669,297,3.68
774,24,831,776,4.33
774,25,434,93,6.03
774,26,450,544,2.1
774,27,704,16,0.13
774,28,280,15,0.3
774,29,891,626,6.02
774,30,611,559,4.63
774,31,814,208,1.02
774,32,724,253,3.8
774,33,459,286,5.63
774,34,104,475,1.49
774,35,120,481,0.0
774,36,535,732,5.78
774,37,763,756,5.35
774,38,18,693,0.81
774,39,272,744,1.12
774,40,941,330,3.81
774,41,730,151,4.84
774,42,230,507,1.4
774,43,271,332,4.87
774,44,514,351,6.0
774,45,491,97,0.09
774,46,878,752,4.92
774,47,699,579,5.82
774,48,851,707,3.65
774,49,856,116,0.55
780,0,597,307,3.01
780,1,590,121,4.42
780,2,901,448,2.59
780,3,884,463,0.03
780,4,380,77,5.16
780,5,698,23,4.5
780,6,761,640,1.22
780,7,618,574,3.85
780,8,279,689,5.85
780,9,579,659,0.18
780,10,713,203,4.02
780,11,442,146,3.76
780,12,939,464,1.65
780,13,955,513,4.74
780,14,286,375,6.19
780,15,10,608,4.68
780,16,940,63,5.78
780,17,460,236,3.67
780,18,536,705,0.63
780,19,150,449,3.12
780,20,700,789,2.06
780,21,788,634,1.41
780,22,759,716,5.7
780,23,669,297,3.68
780,24,831,776,4.33
780,25,434,93,6.03
780,26,450,544,2.1
780,27,704,16,0.13
780,28,280,15,0.3
780,29,891,626,2.55
780,30,611,559,4.63
780,31,814,208,1.02
780,32,724,253,3.8
780,33,459,286,5.63
780,34,104,475,1.49
780,35,120,481,0.0
780,36,535,732,5.78
780,37,763,756,5.35
780,38,18,693,0.81
780,39,272,744,1.12
780,40,941,330,3.81
780,41,730,151,4.84
780,42,230,507,1.4
780,43,271,332,4.87
780,44,514,351,6.0
780,45,491,97,0.09
780,46,878,752,4.92
780,47,699,579,5.82
780,48,851,707,3.65
780,49,856,116,0.55
786,0,597,307,3.01
786,1,590,121,4.42
786,2,901,448,2.59
786,3,884,463,0.03
786,4,380,77,5.16
786,5,698,23,4.5
786,6,761,640,1.22
786,7,618,574,3.85
786,8,279,689,5.85
786,9,579,659,0.18
786,10,713,203,4.02
786,11,442,146,3.76
786,12,939,464,1.65
786,13,955,513,4.74
786,14,286,375,6.19
786,15,10,608,4.68
786,16,940,63,5.78
786,17,460,236,5.27
786,18,536,705,0.63
786,19,150,449,3.12
786,20,700,789,2.06
786,21,788,634,1.41
786,22,759,716,5.7
786,23,669,297,3.68
786,24,831,776,4.33
786,25,434,93,6.03
786,26,450,544,2.1
786,27,704,16,0.13
786,28,280,15,0.3
786,29,891,626,2.55
786,30,611,559,4.63
786,31,814,208,1.02
786,32,724,253,3.8
786,33,459,286,5.63
786,34,104,475,1.49
786,35,120,481,0.0
786,36,535,732,5.78
786,37,763,756,5.35
786,38,18,693,0.81
786,39,272,744,1.12
786,40,941,330,3.81
786,41,730,151,4.84
786,42,230,507,1.4
786,43,271,332,4.87
786,44,514,351,6.0
786,45,491,97,0.09
786,46,878,752,4.92
786,47,699,579,5.82
786,48,851,707,3.65
786,49,856,116,0.55
792,0,597,307,3.01
792,1,590,121,4.42
792,2,901,448,2.59
792,3,884,463,0.03
792,4,380,77,5.16
792,5,698,23,4.5
792,6,761,640,1.22
792,7,618,574,3.85
792,8,279,689,5.85
792,9,579,659,0.18
792,10,713,203,4.02
792,11,442,146,3.76
792,12,939,464,1.65
792,13,955,513,4.74
792,14,286,375,6.19
792,15,10,608,4.68
792,16,940,63,5.78
792,17,460,236,5.27
792,18,536,705,0.63
792,19,150,449,3.12
792,20,700,789,2.06
792,21,788,634,1.41
792,22,759,716,5.7
792,23,669,297,3.68
792,24,831,776,4.33
792,25,434,93,6.03
792,26,450,544,2.1
792,27,704,16,0.13
792,28,280,15,0.3
792,29,891,626,2.55
792,30,611,559,4.63
792,31,814,208,1.02
792,32,724,253,3.8
792,33,459,286,5.63
792,34,104,475,1.49
792,35,120,481,1.15
792,36,535,732,5.78
792,37,763,756,5.35
792,38,18,693,0.81
792,39,272,744,1.12
792,40,941,330,3.81
792,41,730,151,4.84
792,42,230,507,1.4
792,43,271,332,4.87
792,44,514,351,6.0
792,45,491,97,0.09
792,46,878,752,4.92
792,47,699,579,5.82
792,48,851,707,3.65
792,49,856,116,0.55
798,0,597,307,3.01
798,1,590,121,4.42
798,2,901,448,2.59
798,3,884,463,0.03
798,4,380,77,5.16
798,5,698,23,4.5
798,6,761,640,1.22
798,7,618,574,3.85
798,8,279,689,5.85
798,9,579,659,0.18
798,10,713,203,4.02
798,11,442,146,3.76
798,12,939,464,1.65
798,13,955,513,4.74
798,14,286,375,6.19
798,15,10,608,4.68
798,16,940,63,5.78
798,17,460,236,5.27
798,18,536,705,0.63
798,19,150,449,3.12
798,20,700,789,2.06
798,21,788,634,1.41
798,22,759,716,5.7
798,23,669,297,3.68
798,24,831,776,4.33
798,25,434,93,6.03
798,26,450,544,2.1
798,27,704,16,0.13
798,28,280,15,0.3
798,29,891,626,2.55
798,30,611,559,4.63
798,31,814,208,1.02
798,32,724,253,3.8
798,33,459,286,5.63
798,34,104,475,1.49
798,35,120,481,1.15
798,36,535,732,5.78
798,37,763,756,5.35
798,38,18,693,0.81
798,39,272,744,1.12
798,40,941,330,3.81
798,41,730,151,4.84
798,42,230,507,1.4
798,43,271,332,4.87
798,44,514,351,6.0
798,45,491,97,0.09
798,46,878,752,4.92
798,47,699,579,5.82
798,48,851,707,3.65
798,49,856,116,0.55
804,0,597,307,3.01
804,1,590,121,4.42
804,2,901,448,2.59
804,3,884,463,0.03
804,4,380,77,5.16
804,5,698,23,4.5
804,6,761,640,1.22
804,7,618,574,3.85
804,8,279,689,5.85
804,9,579,659,0.18
804,10,713,203,4.02
804,11,442,146,3.76
804,12,939,464,1.65
804,13,955,513,4.74
804,14,286,375,6.19
804,15,10,608,4.68
804,16,940,63,5.78
804,17,460,236,5.27
804,18,536,705,0.63
804,19,150,449,3.12
804,20,700,789,2.06
804,21,788,634,1.41
804,22,759,716,5.7
804,23,669,297,3.68
804,24,831,776,4.33
804,25,434,93,6.03
804,26,450,544,2.1
804,27,704,16,0.13
804,28,280,15,0.3
804,29,891,626,2.55
804,30,611,559,4.63
804,31,814,208,1.02
804,32,724,253,3.8
804,33,459,286,5.63
804,34,104,475,1.49
804,35,120,481,1.15
804,36,535,732,5.78
804,37,763,756,5.35
804,38,18,693,0.81
804,39,272,744,1.12
804,40,941,330,3.81
804,41,730,151,3.42
804,42,230,507,1.4
804,43,271,332,4.87
804,44,514,351,6.0
804,45,491,97,0.09
804,46,878,752,4.92
804,47,699,579,5.82
804,48,851,707,3.65
804,49,856,116,0.55
810,0,597,307,3.01
810,1,590,121,4.42
810,2,901,448,2.59
810,3,884,463,0.03
810,4,380,77,5.16
810,5,698,23,4.5
810,6,761,640,1.22
810,7,618,574,3.85
810,8,279,689,5.85
810,9,579,659,0.18
810,10,713,203,4.02
810,11,442,146,3.76
810,12,939,464,1.65
810,13,955,513,4.74
810,14,286,375,6.19
810,15,10,608,4.68
810,16,940,63,0.32
810,17,460,236,5.27
810,18,536,705,0.63
810,19,150,449,3.12
810,20,700,789,2.06
810,21,788,634,1.41
810,22,759,716,5.7
810,23,669,297,3.68
810,24,831,776,4.33
810,25,434,93,6.03
810,26,450,544,2.1
810,27,704,16,0.13
810,28,280,15,0.3
810,29,891,626,2.55
810,30,611,559,4.63
810,31,814,208,1.02
810,32,724,253,3.8
810,33,459,286,5.63
810,34,104,475,1.49
810,35,120,481,1.15
810,36,535,732,5.78
810,37,763,756,5.35
810,38,18,693,0.81
810,39,272,744,1.12
810,40,941,330,3.81
810,41,730,151,3.42
810,42,230,507,1.4
810,43,271,332,4.87
810,44,514,351,6.0
810,45,491,97,0.09
810,46,878,752,4.92
810,47,699,579,5.82
810,48,851,707,3.65
810,49,856,116,0.55
816,0,597,307,3.01
816,1,590,121,4.42
816,2,901,448,2.59
816,3,884,463,0.03
816,4,380,77,5.16
816,5,698,23,4.5
816,6,761,640,1.22
816,7,618,574,3.85
816,8,279,689,5.85
816,9,579,659,0.18
816,10,713,203,4.02
816,11,442,146,3.76
816,12,939,464,1.65
816,13,955,513,4.74
816,14,286,375,6.19
816,15,10,608,4.68
816,16,940,63,0.32
816,17,460,236,5.27
816,18,536,705,1.3
816,19,150,449,3.12
816,20,700,789,2.06
816,21,788,634,1.41
816,22,759,716,5.7
816,23,669,297,3.68
816,24,831,776,4.33
816,25,434,93,6.03
816,26,450,544,2.1
816,27,704,16,0.13
816,28,280,15,0.3
816,29,891,626,2.55
816,30,611,559,4.63
816,31,814,208,1.02
816,32,724,253,3.8
816,33,459,286,5.63
816,34,104,475,1.49
816,35,120,481,1.15
816,36,535,732,5.78
816,37,763,756,5.35
816,38,18,693,0.81
816,39,272,744,1.12
816,40,941,330,3.81
816,41,730,151,3.42
816,42,230,507,1.4
816,43,271,332,4.87
816,44,514,351,6.0
816,45,491,97,0.09
816,46,878,752,4.92
816,47,699,579,5.82
816,48,851,707,3.65
816,49,856,116,0.55
822,0,597,307,3.01
822,1,590,121,4.42
822,2,901,448,2.59
822,3,884,463,0.03
822,4,380,77,5.16
822,5,698,23,4.5
822,6,761,640,1.22
822,7,618,574,3.85
822,8,279,689,5.85
822,9,579,659,0.18
822,10,713,203,4.02
822,11,442,146,3.76
822,12,939,464,1.65
822,13,955,513,4.74
822,14,286,375,6.19
822,15,10,608,4.68
822,16,940,63,0.32
822,17,460,236,5.27
822,18,536,705,1.3
822,19,150,449,3.12
822,20,700,789,2.06
822,21,788,634,1.41
822,22,759,716,5.7
822,23,669,297,3.68
822,24,831,776,4.33
822,25,434,93,6.03
822,26,450,544,2.1
822,27,704,16,0.13
822,28,280,15,0.3
822,29,891,626,2.55
822,30,611,559,4.63
822,31,814,208,1.02
822,32,724,253,3.8
822,33,459,286,5.63
822,34,104,475,1.49
822,35,120,481,1.15
822,36,535,732,5.78
822,37,763,756,5.35
822,38,18,693,0.81
822,39,272,744,1.12
822,40,941,330,3.81
822,41,730,151,3.42
822,42,230,507,1.4
822,43,271,332,4.87
822,44,514,351,6.0
822,45,491,97,0.09
822,46,878,752,4.92
822,47,699,579,5.82
822,48,851,707,3.65
822,49,856,116,0.55
828,0,597,307,3.01
828,1,590,121,4.42
828,2,901,448,2.59
828,3,884,463,0.03
828,4,380,77,5.16
828,5,698,23,4.5
828,6,761,640,1.22
828,7,618,574,3.85
828,8,279,689,5.85
828,9,579,659,0.18
828,10,713,203,4.02
828,11,442,146,3.76
828,12,939,464,1.65
828,13,955,513,4.74
828,14,286,375,6.19
828,15,10,608,4.68
828,16,940,63,0.32
828,17,460,236,5.27
828,18,536,705,1.3
828,19,150,449,3.12
828,20,700,789,2.06
828,21,788,634,1.41
828,22,759,716,5.7
828,23,669,297,3.68
828,24,831,776,4.33
828,25,434,93,6.03
828,26,450,544,2.1
828,27,704,16,0.13
828,28,280,15,0.3
828,29,891,626,2.55
828,30,611,559,4.63
828,31,814,208,1.02
828,32,724,253,3.8
828,33,459,286,5.63
828,34,104,475,1.49
828,35,120,481,1.15
828,36,535,732,5.78
828,37,763,756,5.35
828,38,18,693,0.81
828,39,272,744,1.12
828,40,941,330,3.81
828,41,730,151,3.42
828,42,230,507,1.4
828,43,271,332,4.87
828,44,514,351,6.0
828,45,491,97,0.09
828,46,878,752,4.92
828,47,699,579,5.82
828,48,851,707,3.65
828,49,856,116,0.55
834,0,597,307,3.01
834,1,590,121,4.42
834,2,901,448,2.59
834,3,884,463,0.03
834,4,380,77,5.16
834,5,698,23,4.5
834,6,761,640,1.22
834,7,618,574,3.85
834,8,279,689,5.85
834,9,579,659,0.18
834,10,713,203,4.02
834,11,442,146,3.76
834,12,939,464,1.65
834,13,955,513,4.74
834,14,286,375,6.19
834,15,10,608,4.68
834,16,940,63,0.32
834,17,460,236,5.27
834,18,536,705,1.3
834,19,150,449,3.12
834,20,700,789,2.06
834,21,788,634,1.41
834,22,759,716,5.7
834,23,669,297,3.68
834,24,831,776,4.33
834,25,434,93,6.03
834,26,450,544,2.1
834,27,704,16,0.13
834,28,280,15,0.3
834,29,891,626,2.55
834,30,611,559,4.63
834,31,814,208,1.02
834,32,724,253,3.8
834,33,459,286,5.63
834,34,104,475,1.49
834,35,120,481,1.15
834,36,535,732,5.78
834,37,763,756,5.35
834,38,18,693,0.81
834,39,272,744,1.12
834,40,941,330,3.81
834,41,730,151,3.42
834,42,230,507,1.4
834,43,271,332,4.87
834,44,514,351,6.0
834,45,491,97,0.09
834,46,878,752,4.92
834,47,699,579,5.82
834,48,851,707,3.65
834,49,856,116,0.55
840,0,597,307,3.01
840,1,590,121,4.42
840,2,901,448,2.59
840,3,884,463,0.03
840,4,380,77,5.16
840,5,698,23,4.5
840,6,761,640,1.22
840,7,618,574,3.85
840,8,279,689,5.85
840,9,579,659,0.18
840,10,713,203,4.02
840,11,442,146,3.76
840,12,939,464,1.65
840,13,955,513,4.74
840,14,286,375,6.19
840,15,10,608,4.68
840,16,940,63,0.32
840,17,460,236,5.27
840,18,536,705,1.3
840,19,150,449,3.12
840,20,700,789,2.06
840,21,788,634,1.41
840,22,759,716,5.7
840,23,669,297,3.68
840,24,831,776,4.33
840,25,434,93,6.03
840,26,450,544,2.1
840,27,704,16,0.13
840,28,280,15,0.3
840,29,891,626,2.55
840,30,611,559,4.63
840,31,814,208,1.02
840,32,724,253,3.8
840,33,459,286,5.63
840,34,104,475,1.49
840,35,120,481,1.15
840,36,535,732,5.78
840,37,763,756,5.35
840,38,18,693,0.81
840,39,272,744,1.12
840,40,941,330,3.81
840,41,730,151,3.42
840,42,230,507,1.4
840,43,271,332,4.87
840,44,514,351,6.0
840,45,491,97,0.09
840,46,878,752,4.92
840,47,699,579,5.82
840,48,851,707,3.65
840,49,856,116,0.55
846,0,597,307,3.01
846,1,590,121,4.42
846,2,901,448,2.59
846,3,884,463,0.03
846,4,380,77,5.16
846,5,698,23,4.5
846,6,761,640,1.22
846,7,618,574,3.85
846,8,279,689,5.85
846,9,579,659,0.18
846,10,713,203,4.02
846,11,442,146,3.76
846,12,939,464,1.65
846,13,955,513,4.74
846,14,286,375,6.19
846,15,10,608,4.68
846,16,940,63,0.32
846,17,460,236,5.27
846,18,536,705,1.3
846,19,150,449,3.12
846,20,700,789,2.06
846,21,788,634,1.41
846,22,759,716,5.7
846,23,669,297,3.68
846,24,831,776,4.33
846,25,434,93,6.03
846,26,450,544,2.1
846,27,704,16,0.13
846,28,280,15,0.3
846,29,891,626,2.55
846,30,611,559,4.63
846,31,814,208,1.02
846,32,724,253,3.8
846,33,459,286,5.63
846,34,104,475,1.49
846,35,120,481,1.15
846,36,535,732,5.78
846,37,763,756,5.35
846,38,18,693,0.81
846,39,272,744,1.12
846,40,941,330,3.81
846,41,730,151,3.42
846,42,230,507,1.4
846,43,271,332,4.87
846,44,514,351,6.0
846,45,491,97,0.09
846,46,878,752,4.92
846,47,699,579,5.82
846,48,851,707,3.65
846,49,856,116,0.55
852,0,597,307,3.01
852,1,590,121,4.42
852,2,901,448,2.59
852,3,884,463,0.03
852,4,380,77,5.16
852,5,698,23,4.5
852,6,761,640,1.22
852,7,618,574,3.85
852,8,279,689,5.85
852,9,579,659,0.18
852,10,713,203,4.02
852,11,442,146,3.76
852,12,939,464,1.65
852,13,955,513,4.74
852,14,286,375,6.19
852,15,10,608,4.68
852,16,940,63,0.32
852,17,460,236,5.27
852,18,536,705,1.3
852,19,150,449,3.12
852,20,700,789,2.06
852,21,788,634,1.41
852,22,759,716,5.7
852,23,669,297,3.68
852,24,831,776,4.33
852,25,434,93,6.03
852,26,450,544,2.1
852,27,704,16,0.13
852,28,280,15,0.3
